place_id,review_text,place_name,rating,actual_date,hours_ago,Grande Categorie,name,année,latitude,longitude,len_words,cleaned_text,has_insalubrite,has_insecurite,has_nuisance_sonore,Predicted_Class,Predicted_Probability
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Trop de monde, tout le monde se pousse, les gens nont pas de patience mais les stands sont bien",Marche,3,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,95,"trop monde , monde pousse , gens nont pas patience mais stand être bien",False,False,False,Positive,0.7055628299713135
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Super , difficile de stationner.",Marche,4,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,32,"super , difficile stationner .",False,False,False,Positive,0.9947708249092102
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Marchands tres sympa, de tout, dans une bonne ambiance",Marche,4,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,54,"marchand tre sympa , , bon ambiance",False,False,False,Positive,0.9948146939277649
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Grand marche on y trouve de tout, tissus, vetements, alimentation, gadgets...",Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,77,"grand marche trouver , tissu , vetement , alimentation , gadget ...",False,False,False,Positive,0.9946466088294983
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Il y a de belles occasions pour la rentree et les saisons a venir pour ceux qui aiment flaner,Marche,4,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,93,bel occasion rentree saison venir aimer flaner,False,False,False,Positive,0.9945781230926514
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Cest un marche agreable ou on peut faire de bonnes affaires. On peut y trouver presque tout ce quon veut. De la nourriture aux vetements.,Marche,4,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,137,cest marche agreabl pouvoir faire bon affaire . pouvoir trouver presque quon vouloir . nourriture vetement .,False,False,False,Positive,0.9948140382766724
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Abordable,Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,9,abordable,False,False,False,Positive,0.9940857887268066
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Les Halles ont ete refaite a neuf.,Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,34,halle avoir ete refaite neuf .,False,False,False,Positive,0.9941710829734802
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Sympa,Marche,3,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,5,sympa,False,False,False,Positive,0.9941693544387817
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Un bordel pour circuler,Marche,1,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,23,bordel circuler,False,False,False,Negative,0.9827004075050354
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tres bien,Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,9,tre bien,False,False,False,Positive,0.994421660900116
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Sociale,Marche,4,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,7,social,False,False,False,Positive,0.994062602519989
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Agreable, plein de vie, bonne affaire pas cher. tres bon moment",Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,63,"agreable , plein vie , bon affaire pas cher . tre bon moment",False,False,False,Positive,0.9949225783348083
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Toujours tres attrayant,Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,23,tre attrayer,False,False,False,Positive,0.9938405752182007
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Jadore ce marche..,Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,18,jadore marche ..,False,False,False,Positive,0.9942201375961304
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Qualite produits indiscutable, personnel agreable et professionnel, qualite prix parfait, stationnement aise. Je recommande cet etablissement sans soucis...",Marche,5,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,156,"qualite produire indiscutable , personnel agreabl professionnel , qualite prix parfaire , stationnement aise . recommander etablissement sans souci ...",False,False,False,Positive,0.9949666857719421
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Trop de monde. Et en plus il n y avait pas de marche. Hors sur internet cetait ecrit ouvert.,Marche,1,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,92,trop monde . plus ne avoir pas marche . hors internet cetait ecrit ouvert .,False,False,False,Negative,0.986663818359375
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Les tarifs sont eleves,Marche,3,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,22,tarif être eleve,False,False,False,Positive,0.994288444519043
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Fruits et legumes interessant,Marche,3,2021-05-06 09:01:16.406886,26280,Commerce et Restauration,Marche,2021,1.9866545,4932.0,29,fruit legume interessant,False,False,False,Positive,0.994527280330658
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Large choix de produits,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,23,large choix produit,False,False,False,Positive,0.9942466616630554
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Diversite des produits et a moindre cout,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,40,diversite produit moindre cout,False,False,False,Positive,0.9944965243339539
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Accroc au stand de bonbons entre autres. Choix incroyable de bonbons de toutes sortes, gateaux et boissons allant du soda au jus Bio a prix totalement sacrifie. A faire absolument. Sinon ce marche est bien achalande, plein de bonnes affaires.",Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,242,"accroc stand bonbon . choix incroyable bonbon tout sorte , gateal boisson aller soda jus bio prix totalement sacrifier . faire absolument . sinon marche être bien achaland , plein bon affaire .",False,False,False,Positive,0.9946810603141785
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Bien pour ce qui aime les produis africains,Marche,2,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,43,bien aimer produi africain,False,False,False,Positive,0.9944774508476257
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Ce marche est au top , si vous avez un budget moyen vous pouvez trouver pleins de vetements,  et plusieurs articles a des prix plus que abordables... nhesitez plus allez y.  Je le recommande vivement.....",Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,204,"marche être top , avoir budget moyen pouvoir trouver plein vetement ,   plusieurs article prix plus abordable ... nhesiter plus aller y.   recommande vivement .....",False,False,False,Positive,0.9949727058410645
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Des produits alimentaire (meme de la viande Hallal) de qualite et pourtant moins cher que ailleurs. Des marchands motives et genereux. On peux y trouver tous ce dont on a besoin pour le menage et les ustensiles de cuisines par exemple et qui ne sont pas, malheureusement, de bonne qualite.",Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,289,"produit alimentaire ( meme viande hallal ) qualite pourtant moins cher ailleurs . marchand motive genereux . pouvoir trouver tout besoin menage ustensile cuisine exemple ne être pas , malheureusement , bon qualite .",False,False,False,Positive,0.9949120879173279
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Jaime pas le marche de trappes. Beaucoup de mendient. Etc....,Marche,1,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,61,jaime pas marche trappe . beaucoup mendier . etc ....,False,False,False,Negative,0.9780508279800415
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Les legumes et les fruits moins chers,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,37,legume fruit moins cher,False,False,False,Positive,0.9940503239631653
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Un bon marche avec different darticles des vetements des chaussures daccessoires produit melanger,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,97,bon marche differer darticle vetement chaussure daccessoire produit melanger,False,False,False,Positive,0.9948667287826538
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Marche populaire frequente par mes parents depuis ma tendre enfance. Les produits y sont frais, abordables et varies. Mes parents le recommandent fortement, moi je naime pas les marches en general...",Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,199,"marche populaire frequent mon parent tendre enfance . produit être frais , abordable varier . mon parent recommandent fortement , moi naime pas marches general ...",False,False,False,Positive,0.9948950409889221
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Toujours aussi bon ce marche... Rapport qualite prix excellent et jai jamais vu un marche si peux cher....Merci au commercant,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,125,bon marche ... rapport qualite prix excellent jai jamais voir marche peux cher .... merci commercant,False,False,False,Positive,0.9949455857276917
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Jaime bien ce marche, jy trouve presque tout ce que je veux",Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,59,"jaime bien marche , jy trouver presque vouloir",False,False,False,Positive,0.9944475889205933
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Enfin un vrai marche bien vivant,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,32,enfin vrai marche bien vivant,False,False,False,Positive,0.9945896863937378
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Le plus chers marche,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,20,plus cher marche,False,False,False,Positive,0.9696491956710815
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Endroit merveilleux,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,19,endroit merveilleux,False,False,False,Positive,0.9943763017654419
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Ont  trouve  de tout,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,20,avoir   trouve  ,False,False,False,Positive,0.9940102100372314
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Nul et les prix trop eleves,Marche,1,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,27,nul prix trop eleve,False,False,False,Negative,0.9769818186759949
ChIJZ5SLWfGD5kcR71gO3qPlTR8,A experimenter a Trappes. Bonne affaire,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,39,experimenter trapper . bon affaire,False,False,False,Positive,0.9946958422660828
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Le marche est pas chere et de qualite.,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,38,marche être pas cher qualite .,False,False,False,Positive,0.9946752786636353
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Legumes pas cher du tout et de bonne qualite. Le reste pas encore vu,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,68,legume pas cher bon qualite . reste pas voir,False,False,False,Positive,0.9947966933250427
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Beaucoup de monde donc tres chaleureux et sympathique,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,53,beaucoup monde donc tre chaleureux sympathique,False,False,False,Positive,0.9947962164878845
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Grand marche, ont n y trouve de bon legumes, epices, poissons et viandes, meme niveau vetements, ont peut faire des affaires et obtenir une bonne qualite, je vais faire mes courses des que j ai l occasion.",Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,205,"grand marche , avoir ne trouver bon legume , epice , poisson viande , meme niveau vetement , avoir pouvoir faire affaire obtenir bon qualite , aller faire mon course j avoir occasion .",False,False,False,Positive,0.9948201179504395
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Jai bien aime, jy retournerais bien tot.",Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,40,"jai bien aime , jy retourner bien tot .",False,False,False,Positive,0.9947092533111572
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Assez bien,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,10,assez bien,False,False,False,Positive,0.9944642186164856
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Petit marche de fruits et legumes. Beaucoup de choix en vetements. Difficile de se garer.,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,89,petit marche fruit legume . beaucoup choix vetement . difficile garer .,False,False,False,Positive,0.9912522435188293
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Beaucoup de choix d habitude mais jour de pluie et vent peu de marchands....,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,76,beaucoup choix habitude mais jour pluie vent peu marchand ....,False,False,False,Positive,0.9732193946838379
ChIJZ5SLWfGD5kcR71gO3qPlTR8,On y retrouve tout ce quon a besoin !,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,37,retrouver quon besoin !,False,False,False,Positive,0.9934604167938232
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Daccord...,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,10,daccord ...,False,False,False,Positive,0.9936902523040771
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tres beau fruits et legumes,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,27,tre beau fruit legume,False,False,False,Positive,0.9946364760398865
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Marche tres bien achalande pour faire ses courses de la semaine prix attractifs et vendeurs agreables toujours bonde mais comme on dit cest la rancon de la gloire a vous de tester,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,179,marche tre bien achaland faire course semaine prix attractif vendeur agreable bond mais dire cest rancon gloire tester,False,False,False,Positive,0.9949583411216736
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Au top comme dhabitude depuis 1990,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,34,top dhabitude,False,False,False,Positive,0.9945476055145264
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tu trouves tout ce que tu cherches,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,34,trouve cherche,False,False,False,Positive,0.9939032196998596
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Seul inconvenients, stationnement",Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,33,"seul inconvenient , stationnement",False,False,False,Negative,0.8906567692756653
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Une merveille ce marche!,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,24,merveill marche !,False,False,False,Positive,0.9945698380470276
ChIJZ5SLWfGD5kcR71gO3qPlTR8,L endroit ou j achete mes olives mes epices et mes merguez quand je fais un tajine ou un  couscous....je ne suis jamais decu,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,124,endroit j achete mon olive mon epice mon merguez faire tajine   couscous .... ne être jamais decu,False,False,False,Positive,0.9900102019309998
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Marche tres populaire,.. Pas mal de bonnes affaires...tous budgets.",Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,67,"marche tre populaire , .. pas mal bon affaire ... tout budget .",False,False,False,Positive,0.9947786331176758
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Marche toujours bonde mais on y trouve des trucs tres interessants,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,66,marche bond mais trouver truc tre interessant,False,False,False,Positive,0.9943954944610596
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Depaysement assure,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,18,depaysemer assurer,False,False,False,Positive,0.994674563407898
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tres bien,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,9,tre bien,False,False,False,Positive,0.994421660900116
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tres grand parking et pas loin a pied de l Hopital et le grand marche jy retournerai bientot,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,92,tre grand parking pas loin pied hopital grand marche jy retourner bientot,False,False,False,Positive,0.9947335720062256
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Cool,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,4,cool,False,False,False,Positive,0.9941174983978271
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"C est un marche tres interessant pour la classe moyenne,  pour faire ces courses de la semaine pour la famille,  je recommande a y aller.",Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,137,"c être marche tre interesser classe moyen ,   faire course semaine famille ,   recommander aller .",False,False,False,Positive,0.9949374198913574
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Franchement, ce lieu est un bordel si vous etes en voiture. Je vous suggere de prendre le bus car les stationnements en voiture a proximite, cest la jungle :(",Marche,1,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,158,"franchement , lieu être bordel eter voiture . suggere prendre bus car stationnement voiture proximite , cest jungle :(",False,False,False,Negative,0.9752678275108337
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Excellent magasin avec bons produits a prix raisonnables et sympa,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,65,excellent magasin bon produit prix raisonnable sympa,False,False,False,Positive,0.9947577118873596
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Je kiff ce marcher.....,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,23,kiff marcher .....,False,False,False,Positive,0.9942514896392822
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Commerces de proximites bon rapport qualite prix,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,48,commerce proximite bon rapport qualite prix,False,False,False,Positive,0.9947013854980469
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"mefiez-vous des vendeurs de legumes, ils trichent a la balance",Marche,2,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,62,"mefiez -vou vendeur legume , tricher balance",False,False,False,Negative,0.9735516905784607
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Super marche plein de truck interessant je Conseil,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,50,super marche plein truck interessant conseil,False,False,False,Positive,0.9947648048400879
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tres bien. Jadore les tissus les fruits et surcout la convivialite des vendeurs .,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,81,tre bien . jadore tissu fruit surcout convivialite vendeur .,False,False,False,Positive,0.9949510097503662
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Interessant malgre les dates courtes,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,36,interessant malgre date courte,False,False,False,Positive,0.9945259094238281
ChIJZ5SLWfGD5kcR71gO3qPlTR8,100 plus,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,8,  plus,False,False,False,Positive,0.9936391711235046
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Cool,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,4,cool,False,False,False,Positive,0.9941174983978271
ChIJZ5SLWfGD5kcR71gO3qPlTR8,En travaux en ce moment donc un plus petit,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,42,travail moment donc plus petit,False,False,True,Positive,0.9803009629249573
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Jaime bien, il y a un peu de tout, se garer devient complique",Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,61,"jaime bien , peu , garer devenir compliqu",False,False,False,Positive,0.8569673895835876
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Typique. Bons produits a des prix raisonnables,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,46,typique . bon produit prix raisonnable,False,False,False,Positive,0.994696855545044
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tres bon produit mais grosse galere pour se garer!!,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,51,tre bon produit mais gros galere garer ! !,False,False,False,Positive,0.9946733117103577
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Je le trouve tres chers pour un marche les vetements sont hors de prix alors les legumes trop chers pour une bourse moyennes,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,124,trouver tre cher marche vetement être hors prix legume trop cher bourse moyen,False,False,False,Negative,0.9791939854621887
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Marche typique specialitees francaise, africaine,",Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,49,"marche typique specialitees francaise , africain ,",False,False,False,Positive,0.9945051074028015
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Tres bien bonne affaire,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,23,tre bien bon affaire,False,False,False,Positive,0.9945635199546814
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"En travaux, on attent la rentree pour juger.",Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,44,"travail , atter rentree juger .",False,False,True,Positive,0.9943379759788513
ChIJZ5SLWfGD5kcR71gO3qPlTR8,On y trouve de tous et a tous prix.,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,35,trouver tout tout prix .,False,False,False,Positive,0.9942169189453125
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Beaucoup de monde sur le marche. Prix sur les vetements sont Trop chers (30  une robe.,..). Par contre prix attractifs pour les fruits et legumes.",Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,146,"beaucoup monde marche . prix vetement être trop cher (   robe . , .. ) . contre prix attractif fruit legume .",False,False,False,Positive,0.9749854207038879
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Excellent,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,9,excellent,False,False,False,Positive,0.9941820502281189
ChIJZ5SLWfGD5kcR71gO3qPlTR8,on trouve dont on a besoin meme transport pr le maroc,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,53,trouver besoin meme transport pr maroc,False,False,False,Positive,0.9934691190719604
ChIJZ5SLWfGD5kcR71gO3qPlTR8,On y trouve de tout.  Accueil chaleureux et humain,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,50,trouver .   accueil chaleureux humain,False,False,False,Positive,0.9947829842567444
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Un marche pas cher,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,18,marche pas cher,False,False,False,Positive,0.9943047165870667
ChIJZ5SLWfGD5kcR71gO3qPlTR8,"Bon et grand marche tres connu, pas de place pour se garer, moi je conseil de ne pas y aller avec des enfants, surtout si il fait chaud, mais a faire. Ludo",Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,155,"bon grand marche tre connaître , pas place garer , moi conseil ne pas aller enfant , surtout faire chaud , mais faire . ludo",False,False,False,Positive,0.9903422594070435
ChIJZ5SLWfGD5kcR71gO3qPlTR8,En ce moment difficile de circuler du fait des travaux,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,54,moment difficile circuler fait travail,False,False,True,Positive,0.738020122051239
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Cest magnifique,Marche,5,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,15,cest magnifique,False,False,False,Positive,0.9944018721580505
ChIJZ5SLWfGD5kcR71gO3qPlTR8,On trouve tout ce que cherche,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,29,trouver cherche,False,False,False,Positive,0.9938191771507263
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Le magasin de fruits et legumes vend des bons produits un peu cher par rapport au marche a cote mets pour avoir de la qualite ca vaut le coup,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,141,magasin fruit legume vend bon produit peu cher rapport marche cote met avoir qualite ca vaut coup,False,False,False,Positive,0.9948703050613403
ChIJZ5SLWfGD5kcR71gO3qPlTR8,La vie est chere,Marche,2,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,16,vie être chere,False,False,False,Negative,0.9180555939674377
ChIJZ5SLWfGD5kcR71gO3qPlTR8,Oui je passes souvent car je vais au marche,Marche,3,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,43,oui passer souvent car aller marche,False,False,False,Positive,0.993536114692688
ChIJZ5SLWfGD5kcR71gO3qPlTR8,On y trouve de tres bons fruits,Marche,4,2020-05-06 09:01:16.406886,35040,Commerce et Restauration,Marche,2020,1.9866545,4932.0,31,trouver tre bon fruit,False,False,False,Positive,0.9945324659347534
